Operation	"A"	min	max		"B"	min	max		"C"	min	max		"D"	min	max		"E"	min	max		"F"	min	max
"read"	93.441014	52.673122000000006	102.30964	55.501453000000005	49.41456	98.254841	52.555587	48.681633000000005	57.845529000000006	51.7639435	47.967466	56.161889	0	0	0	52.207260500000004	48.827847999999996	55.419675000000005
"write"	103.833173	100.354573	107.79646400000001	103.248168	99.362639	106.584247	0	0	0	103.8826795	100.48967	107.17801200000001	104.455851	101.541996	106.626772	104.12771400000001	100.02750400000001	107.893858
