Operation	"CFT/R^2(0)"	min	max		"R^2(1)"	min	max		"R^2(2)"	min	max		"BQS"	min	max		"ROTE"	min	max
"read"	6.899833500000001	6.247165	7.4538590000000005	7.0630245	6.451021	7.70631	7.2296395	6.593962	7.838571	7.3195760000000005	6.703844	7.950810000000001	10.532563	9.486406	11.278950000000002
"write"	10.528800500000001	9.742166	11.215159	0	0	0	0	0	0	11.365178	10.670618000000001	11.982798	15.524452000000002	14.592497999999999	16.343121
