# fBFT Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

    10.0    10.33     6.56    12.63
    20.0    17.48     9.33    24.25
    30.0    24.54    12.14    36.08
    34.6   377.17    68.55   848.23
    31.8  1082.05   141.68  2220.29
    29.0  1490.08   176.25  3356.20
    27.6  1714.63   217.90  3906.41

# end
