# fBFT Put
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     5.0    15.10    14.58    15.56
    10.0    27.57    26.52    28.32
    15.0    39.90    38.45    41.16
    14.8  1035.26    82.36  2468.07
    13.5  1766.64   178.73  3590.63
    13.5  1997.22   224.64  4150.52

# end
