# BFT
# x axis: Percentage of Updates (%)
# y axis: Throughput (Kops/s)

   1.000     22.0
   2.000     22.0
   3.000     22.0
   4.000     22.0
   5.000     22.0
   6.375     21.4
   7.000     18.8
   8.000     22.0
   9.000     22.0
  10.699     21.6
  19.130     23.0
  30.000     21.6
  40.000     22.4
  50.000     22.0
  60.000     24.0
  70.000     21.3
  80.000     22.0
  89.565     23.0
 100.000     21.3
# end
