# BFT
# x axis: Percentage of Updates (%)
# y axis: Throughput (Kops/s)

   0.000    160.3
  10.699     21.6
  19.130     23.0
  30.000     21.6
  40.000     22.4
  50.000     22.0
  60.000     24.0
  70.000     21.3
  80.000     22.0
  89.565     23.0
 100.000     21.3
# end
