# BFT Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     5.0    15.63    14.58    17.06
    10.0    23.83    18.51    27.01
    15.0    31.78    20.96    36.82
    20.0    37.34    22.46    47.79
    21.3   162.62    62.60   473.07
    18.8   531.86    89.82  1132.69
    18.6   948.12   118.81  2309.05
    18.5   816.73   107.03  1773.40
    18.4  1209.83   138.75  3123.56
    18.6   930.70   129.87  2137.11
    18.6  1092.12   146.91  2715.80

# end
