# RR
# x axis: Percentage of Updates (%)
# y axis: Throughput (Kops/s)

   0.000    200.9
   9.816     62.7
  19.692     62.1
  31.015     63.5
  37.855     62.1
  51.416     63.2
  60.000     65.2
  68.778     65.5
  79.086     66.9
  89.931     67.1
 100.000     67.1
# end
