Operation	"s3"	min	max		"blob hints"	min	max		"name hints"	min	max		"no hints"	min	max
"cond"	105.6208685	94.061048	117.72924300000001	317.917662	306.98058100000003	329.907906	319.524091	307.60667800000004	331.887407	317.469942	306.14505099999997	329.6347
"read"	50.929635	47.862922	59.99157	101.9998385	97.575001	106.09421300000001	101.773208	97.564775	106.09887300000001	151.827372	146.95229600000002	158.170182
"write"	105.6208685	94.061048	117.72924300000001	260.484131	250.22179000000003	272.85096999999996	261.071045	251.26963800000001	273.891687	258.8785345	248.653049	272.556361

#cond	317.469942   /  105.6208685	  = 3.00575015627711866429
#read 	151.827372   /  50.929635	  = 2.98112036341905847155
#write 	258.8785345  /  105.6208685	  = 2.45101690770512836674
