# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     3.8    12.68
     7.0    13.82
    10.8    15.97
    14.0    19.61
    17.8    23.20
    21.0    27.62
    24.8    30.85
    28.0    35.13
    31.8    38.21
    35.0    42.27
    38.8    42.55
    42.0    53.22
    45.1   109.22
    41.3   366.40
    41.3   355.36
    42.4   636.85
    43.4   563.74
# end
