# Crash Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     3.8     8.45
     8.0     9.80
    11.8    12.28
    16.0    15.25
    19.8    16.73
    24.0    18.20
    27.8    19.89
    32.0    21.88
    35.8    23.14
    40.0    22.61
    43.8    24.42
    48.0    26.82
    51.8    28.33
    54.3   291.10
    53.7   321.94
    51.7   542.05
    52.1   396.02
# end
