# Crash Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     2.6     7.93
     6.0     9.53
     8.6    11.65
    12.0    13.70
    14.6    15.00
    18.0    15.99
    20.6    17.74
    24.0    19.30
    26.6    21.04
    30.0    19.89
    32.6    21.04
    36.0    28.24
    38.6    56.69
    39.6   223.98
    37.4   491.18
    36.0   216.19
    36.2   393.79
# end
