# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     4.2    13.14
     8.0    53.64
    12.2    57.62
    16.0    62.79
    20.2    68.70
    24.0    29.20
    19.4   555.46
    32.0    80.79
    36.2    85.21
    40.0    55.67
    44.2    62.83
    48.0   394.06
    52.1   208.11
    49.9   412.53
    51.0   691.43
    53.8   497.85
    48.5   940.03
# end
