# Crash Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     5.0     8.45
    10.0    10.21
    15.0    12.39
    20.0    15.49
    25.0    17.67
    30.0    19.77
    35.0    21.76
    40.0    23.62
    45.0    25.73
    50.0    25.16
    55.0    27.63
    60.0    28.93
    65.0    37.32
    70.0   213.31
    70.5   113.77
    68.8   234.44
    70.1   295.80
# end
