# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     2.4    10.19
     4.0    12.97
     6.4    15.28
     8.0    19.99
    10.4    23.53
    12.0    26.93
    14.4    30.88
    16.0    34.58
    18.4    38.58
    20.0    39.69
    22.4    43.27
    24.0    48.11
    26.4    84.40
    28.0   253.23
    30.4   520.90
    32.0   242.07
    30.3   420.52
# end
