# Crash Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     1.6     7.21
     4.0     9.01
     5.6    10.64
     8.0    12.63
     9.6    14.98
    12.0    17.21
    13.6    19.51
    16.0    21.85
    17.6    24.39
    20.0    17.22
    21.6    19.51
    24.0   235.09
    25.6   108.98
    24.8   349.23
    26.4   653.29
    27.6   210.55
    25.6   394.76
# end
