# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     3.4    12.53
     6.0    13.27
     9.4    15.88
    12.0    19.16
    15.4    23.19
    18.0    27.07
    21.4    30.70
    24.0    34.47
    27.4    37.95
    30.0    38.92
    33.4    43.48
    36.0   260.58
    39.4   148.19
    36.4   362.59
    37.3   674.38
    36.4   242.85
    38.9   433.98
# end
