# Crash Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     3.2     8.28
     7.0     9.54
    10.2    12.24
    14.0    14.24
    17.2    15.57
    21.0    17.17
    24.2    18.52
    28.0    19.89
    31.2    21.92
    35.0    23.18
    38.2    22.59
    42.0    24.75
    45.2   183.06
    46.3   115.66
    46.6   360.92
    45.0   452.04
    43.6   691.13
# end
