# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     3.0    11.65
     5.0    12.78
     8.0    15.85
    10.0    19.35
    13.0    24.06
    15.0    27.78
    18.0    31.73
    20.0    35.32
    23.0    41.03
    25.0    40.92
    28.0    46.20
    30.0    52.35
    33.0   113.27
    35.0   192.56
    36.4   504.43
    35.5   433.35
    28.1   634.97
# end
