# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     1.2     9.63
     2.0    12.39
     3.2    15.60
     4.0    19.65
     5.2    23.26
     6.0    27.29
     7.2    31.11
     8.0    35.30
     9.2    38.46
    10.0    39.75
    11.2    43.68
    12.0    47.22
    13.2    52.82
    14.0   315.74
    15.2   352.41
    16.0   565.64
    17.2   418.20
# end
