# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     4.6    52.52
     9.0    53.99
    13.6    60.41
    18.0    65.57
    22.6    71.05
    27.0    75.33
    31.6    79.50
    36.0   134.66
    40.6    88.33
    45.0    55.99
    49.6    55.84
    54.0   206.00
    56.8   253.67
    56.6   611.79
    56.5   626.84
    61.6   569.76
    55.9   508.88
# end
