# Crash Transfer
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     1.2     6.59
     3.0     8.80
     4.2    10.83
     6.0    13.27
     7.2    16.79
     9.0    19.41
    10.2    22.39
    12.0    25.02
    13.2    27.01
    15.0    18.29
    16.2    17.85
    18.0    24.87
    19.2    81.13
    21.0   353.83
    22.2   325.84
    21.6   610.74
    21.1   529.95
# end
