# Crash Get
# x axis: Throughput (Kops/s)
# y axis: Latency (ms)

     0.6     9.65
     1.0    12.45
     1.6    15.59
     2.0    19.42
     2.6    23.08
     3.0    27.30
     3.6    31.86
     4.0    35.24
     4.6    39.15
     5.0    40.68
     5.6    44.41
     6.0    47.43
     6.6   231.08
     7.0   129.78
     7.6   473.69
     8.0   280.72
     8.6   384.86
# end
