Operation	"fs"	min	max		"blob hints"	min	max		"name hints"	min	max		"no hints"	min	max
"read"	0.06043200000000001	0.059932000000000006	0.06107	13.4842395	12.062074	14.913685	13.715531	12.221904	15.122313	13.61654	12.242967	14.966865
"write"	0.1297935	0.12709399999999998	0.134096	15.5748145	14.268188	16.98284	15.924117	14.450116	17.277956	15.822512999999999	14.500689000000001	17.056593
