Operation	"redis"	min	max		"blob hints"	min	max		"name hints"	min	max		"no hints"	min	max
"read"	10.4532325	9.274721	11.950787	13.690850000000001	12.465496	14.920185	13.771031500000001	12.550450999999999	14.943689000000001	24.001065500000003	22.021513	25.932107000000002
"write"	12.475356	11.540702	13.468845	28.184449	26.411811000000004	29.891581	28.086741000000004	26.42407	29.803076	28.016522000000002	26.060776999999998	29.679058

#cond	 29.795889 / 12.475356   = 2.38837985865894327985
#read	 14.943689 / 10.4532325  = 1.42957587521371977519
#write	 28.016522 / 12.475356   = 2.24574929965926423261
